"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11626,608,"void unary_op_kernel<&(op_silu(float)), float>(float const*, float*, int)",11626,189076672240050,189076672242210,0,0,16,0,128,256,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11627,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11627,189076672273099,189076672275419,0,0,16,0,128,128,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11628,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",11628,189076672308168,189076672310768,0,0,16,0,128,256,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11629,420,"void mul_mat_vec_q<(ggml_type)14, 1, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",11629,189076672315373,189076672344373,512,0,32,0,128,32,2,1,65536,2,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11630,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11630,189076672376659,189076672378979,0,0,16,0,128,128,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11631,27,"void rms_norm_f32<1024, false, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",11631,189076672410866,189076672414146,0,0,16,0,128,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11632,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11632,189076672446214,189076672448894,0,0,16,0,128,128,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11633,887,"void mul_mat_vec_f<float, float, 1, 256, false, false>(float const*, float const*, int const*, ggml_cuda_mm_fusion_args_device, float*, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int)",11633,189076672480902,189076672490062,0,0,16,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11634,1047,"void soft_max_f32<true, 256, 256, float>(float const*, float const*, float const*, float*, soft_max_params)",11634,189076672522807,189076672525927,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11635,1051,"void k_argsort_f32_i32<(ggml_sort_order)1>(float const*, int*, int, int)",11635,189076672556161,189076672566121,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11636,218,"void k_get_rows_float<float, float>(float const*, int const*, float*, long, long, HIP_vector_type<unsigned int, 3u>, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",11636,189076672621135,189076672623695,0,0,16,0,128,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11637,1055,"void reduce_rows_f32<false>(float const*, float*, int)",11637,189076672657292,189076672660252,512,0,24,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11638,1056,"void op_clamp_kernel<float>(float const*, float*, float, float, int)",11638,189076672692202,189076672694362,0,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11639,56,"void k_bin_bcast<&(op_div(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11639,189076672726154,189076672728594,0,0,24,0,128,4,1,1,4,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11640,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",11640,189076672762086,189076672764525,0,0,16,0,128,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11641,406,"void mul_mat_vec_q<(ggml_type)13, 1, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",11641,189076672769803,189076672796963,0,0,32,0,128,32,1,1,16384,8,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11642,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",11642,189076672826945,189076672829505,0,0,16,0,128,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11643,406,"void mul_mat_vec_q<(ggml_type)13, 1, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",11643,189076672834390,189076672856310,0,0,32,0,128,32,1,1,16384,8,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11644,660,"void unary_gated_op_kernel<&(op_silu(float)), float>(float const*, float const*, float*, long, long, long, long)",11644,189076672887564,189076672890044,0,0,16,0,128,256,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11645,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",11645,189076672920773,189076672923453,0,0,16,0,128,256,1,1,512,8,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11646,406,"void mul_mat_vec_q<(ggml_type)13, 1, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",11646,189076672928475,189076672951355,0,0,32,0,128,32,1,1,65536,8,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11647,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11647,189076672980804,189076672983084,0,0,16,0,128,128,1,1,1024,8,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11648,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11648,189076673025113,189076673027913,0,0,16,0,128,128,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11649,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11649,189076673058944,189076673061624,0,0,16,0,128,128,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11650,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11650,189076673093065,189076673095785,0,0,16,0,128,128,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11651,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11651,189076673127209,189076673129849,0,0,16,0,128,128,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11652,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11652,189076673161095,189076673163855,0,0,16,0,128,128,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11653,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11653,189076673193536,189076673196096,0,0,16,0,128,128,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11654,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11654,189076673228042,189076673230482,0,0,16,0,128,128,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11655,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",11655,189076673262285,189076673264725,0,0,16,0,128,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11656,288,"void mul_mat_vec_q<(ggml_type)8, 1, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",11656,189076673269924,189076673275964,1024,0,24,0,128,32,8,1,16384,8,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11657,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",11657,189076673307170,189076673309730,0,0,16,0,128,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11658,288,"void mul_mat_vec_q<(ggml_type)8, 1, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",11658,189076673313822,189076673319902,1024,0,24,0,128,32,8,1,16384,8,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11659,660,"void unary_gated_op_kernel<&(op_silu(float)), float>(float const*, float const*, float*, long, long, long, long)",11659,189076673350281,189076673352961,0,0,16,0,128,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11660,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",11660,189076673383197,189076673385517,0,0,16,0,128,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11661,288,"void mul_mat_vec_q<(ggml_type)8, 1, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",11661,189076673390931,189076673399131,1024,0,24,0,128,32,8,1,65536,8,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11662,887,"void mul_mat_vec_f<float, float, 1, 256, false, false>(float const*, float const*, int const*, ggml_cuda_mm_fusion_args_device, float*, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int)",11662,189076673428261,189076673431941,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11663,614,"void unary_op_kernel<&(op_sigmoid(float)), float>(float const*, float*, int)",11663,189076673464207,189076673466367,0,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11664,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11664,189076673497983,189076673500223,0,0,16,0,128,128,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11665,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11665,189076673532050,189076673534490,0,0,16,0,128,128,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11666,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11666,189076673566560,189076673568840,0,0,16,0,128,128,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11667,27,"void rms_norm_f32<1024, false, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",11667,189076673599490,189076673602690,0,0,16,0,128,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11668,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11668,189076673632526,189076673635166,0,0,16,0,128,128,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11669,218,"void k_get_rows_float<float, float>(float const*, int const*, float*, long, long, HIP_vector_type<unsigned int, 3u>, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",11669,189076673669675,189076673672915,0,0,16,0,128,256,1,1,256,96,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11670,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",11670,189076673707163,189076673709363,0,0,16,0,128,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11671,420,"void mul_mat_vec_q<(ggml_type)14, 1, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",11671,189076673714083,189076673760483,512,0,32,0,128,32,2,1,262144,2,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11672,525,"void concat_cont<unsigned int, 0>(unsigned int const*, unsigned int const*, unsigned int*, long, long, long, long, long, long)",11672,189076673792526,189076673795086,0,0,24,0,128,256,1,1,32768,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11673,534,"void cpy_scalar<&(void cpy_1_scalar<float, float>(char const*, char*))>(char const*, char*, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long)",11673,189076673868409,189076673871889,0,0,32,0,128,64,1,1,24576,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11674,218,"void k_get_rows_float<float, float>(float const*, int const*, float*, long, long, HIP_vector_type<unsigned int, 3u>, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",11674,189076673904822,189076673914102,0,0,16,0,128,256,1,1,256,2048,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11675,585,"void ssm_conv_f32<false, 128ul, 4ul>(float const*, float const*, float const*, int, int, int, int, float*, int, int, int, long)",11675,189076673949778,189076673953178,0,0,24,0,128,128,1,1,128,64,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11676,608,"void unary_op_kernel<&(op_silu(float)), float>(float const*, float*, int)",11676,189076673983307,189076673985267,0,0,16,0,128,256,1,1,8192,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11677,20,"void l2_norm_f32<32>(float const*, float*, int, long, long, long, float)",11677,189076674018643,189076674021803,0,0,8,0,128,32,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11678,20,"void l2_norm_f32<32>(float const*, float*, int, long, long, long, float)",11678,189076674053408,189076674056568,0,0,8,0,128,32,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11679,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",11679,189076674087932,189076674090092,0,0,16,0,128,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11680,420,"void mul_mat_vec_q<(ggml_type)14, 1, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",11680,189076674095441,189076674099201,512,0,32,0,128,32,2,1,1024,2,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11681,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11681,189076674130974,189076674133254,0,0,16,0,128,16,1,1,16,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11682,643,"void unary_op_kernel<&(op_softplus(float)), float>(float const*, float*, int)",11682,189076674165284,189076674167324,0,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11683,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11683,189076674197990,189076674200390,0,0,16,0,128,16,1,1,16,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11684,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",11684,189076674232602,189076674235042,0,0,16,0,128,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11685,420,"void mul_mat_vec_q<(ggml_type)14, 1, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",11685,189076674239367,189076674243007,512,0,32,0,128,32,2,1,1024,2,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11686,614,"void unary_op_kernel<&(op_sigmoid(float)), float>(float const*, float*, int)",11686,189076674275129,189076674277369,0,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11687,661,"void gated_delta_net_cuda<128, false, false>(float const*, float const*, float const*, float const*, float const*, float const*, float*, long, long, long, long, long, long, long, long, long, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float, int)",11687,189076674309151,189076674321471,0,0,40,0,128,32,4,1,1024,4,32
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11688,13,"__amd_rocclr_copyBuffer",11688,189076674355380,189076674360660,0,0,16,0,128,512,1,1,24576,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11689,24,"void rms_norm_f32<256, false, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",11689,189076674394879,189076674397239,0,0,16,0,128,256,1,1,8192,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11690,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11690,189076674427669,189076674430349,0,0,16,0,128,64,2,1,64,32,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11691,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",11691,189076674462256,189076674464616,0,0,16,0,128,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11692,420,"void mul_mat_vec_q<(ggml_type)14, 1, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",11692,189076674503349,189076674528349,512,0,32,0,128,32,2,1,131072,2,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11693,608,"void unary_op_kernel<&(op_silu(float)), float>(float const*, float*, int)",11693,189076674527293,189076674529653,0,0,16,0,128,256,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11694,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",11694,189076674557086,189076674559326,0,0,16,0,128,128,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11695,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",11695,189076674591391,189076674593911,0,0,16,0,128,256,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,11696,420,"void mul_mat_vec_q<(ggml_type)14, 1, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",11696,189076674598091,189076674622011,512,0,32,0,128,32,2,1,65536,2,1
